,items,support,count,,,,
10115,"{rating=A,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""}""",0.151060023,11144,,
8340,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.151019357,11141,,,
8341,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.151019357,11141,,,
8347,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.151019357,11141,,,,
8348,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.151019357,11141,,,,
8403,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.151019357,11141,,,
8404,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.151019357,11141,,,
8410,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.151019357,11141,,,,
8411,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.151019357,11141,,,,
8339,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.150965136,11137,,,
8346,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.150965136,11137,,,,
8402,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.150965136,11137,,,
8409,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.150965136,11137,,,,
9745,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9746,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9747,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9751,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9776,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9777,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9778,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9782,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9808,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9809,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9810,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9814,"{rating=A,SSL3Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9839,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9840,"{rating=A,SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9841,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
9845,"{rating=A,ocspstapling=false,supportsRc4=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10000,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10001,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10002,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10006,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10031,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10032,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10033,"{rating=A,ocspstapling=false,forwardSecrecy=4,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10037,"{rating=A,ocspstapling=false,forwardSecrecy=4,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10063,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10064,"{rating=A,SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10065,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10069,"{rating=A,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10094,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10095,"{rating=A,SSL2Enabled=0,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10096,"{rating=A,ocspstapling=false,forwardSecrecy=4,heartbleed=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
10100,"{rating=A,ocspstapling=false,forwardSecrecy=4,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.15092447,11134,
4484,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.150788917,11124,,,
4491,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""}""",0.150788917,11124,,,,
4481,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""}""",0.150734696,11120,,
4488,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.150734696,11120,,,
2024,"{supportsRc4=true,hpkpPolicy.status=\absent\""}""",0.15066692,11115,,,,
4483,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.150572033,11108,,,
4490,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""}""",0.150572033,11108,,,,
4480,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""}""",0.150517812,11104,,
4487,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""}""",0.150517812,11104,,,
2017,"{supportsRc4=true,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.150422925,11097,,,
8388,"{ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.150246706,11084,,
8395,"{ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.150246706,11084,,,
8384,"{ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.150192485,11080,,
8391,"{ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.150192485,11080,,,
8383,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.15017893,11079,,
8390,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.15017893,11079,,,
2020,"{supportsRc4=true,heartbleed=false,hpkpPolicy.status=\absent\""}""",0.150165374,11078,,,,
8204,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048,keyAlg=\RSA\""}""",0.150138264,11076,,,,
8335,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048}",0.150138264,11076,,,,
8382,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.150124709,11075,,
8389,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.150124709,11075,,,
8195,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048,keyAlg=\RSA\""}""",0.150070487,11071,,,,
8202,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048}",0.150070487,11071,,,,
8194,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048,keyAlg=\RSA\""}""",0.149962045,11063,,,,
8201,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048}",0.149962045,11063,,,,
2013,"{supportsRc4=true,heartbleed=false,hpkpPolicy.status=\absent\""","keyAlg=\""RSA\""}""",0.149921379,11060,,,
8193,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048,keyAlg=\RSA\""}""",0.149907824,11059,,,,
8200,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048}",0.149907824,11059,,,,
8357,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149446945,11025,,
8364,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149446945,11025,,,
8420,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149446945,11025,,
8427,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149446945,11025,,,
4479,"{forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149392724,11021,,
4495,"{forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.149392724,11021,,,
8353,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149392724,11021,,
8360,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149392724,11021,,,
8416,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149392724,11021,,
8423,"{SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149392724,11021,,,
8352,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149379168,11020,,
8359,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149379168,11020,,,
8415,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149379168,11020,,
8422,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149379168,11020,,,
4471,"{forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149338502,11017,
4478,"{forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.149338502,11017,,
8351,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149324947,11016,,
8358,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149324947,11016,,,
8414,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149324947,11016,,
8421,"{SSL2Enabled=0,SSL3Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,hpkpPolicy.status=\absent\""","keySize=2048}""",0.149324947,11016,,,
4470,"{forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149175839,11005,,
4477,"{forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.149175839,11005,,,
4467,"{forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149121618,11001,
4474,"{forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.149121618,11001,,
8373,"{ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149080952,10998,
8380,"{ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.149080952,10998,,
8189,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149067397,10997,,,
8205,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.149067397,10997,,,,
3432,"{ocspstapling=false,forwardSecrecy=1,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.149026731,10994,,
3563,"{ocspstapling=false,forwardSecrecy=1,hstsPolicy.status=\absent\""","keySize=2048}""",0.149026731,10994,,,
8368,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149026731,10994,
8369,"{ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.149026731,10994,
8375,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.149026731,10994,,
8376,"{ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.149026731,10994,,
8180,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.14899962,10992,,,
8187,"{ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.14899962,10992,,,,
3424,"{ocspstapling=false,forwardSecrecy=1,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.14897251,10990,
3431,"{ocspstapling=false,forwardSecrecy=1,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keySize=2048}""",0.14897251,10990,,
8367,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.14897251,10990,
8374,"{SSL2Enabled=0,ocspstapling=false,forwardSecrecy=2,heartbleed=false,poodle=false,hpkpPolicy.status=\absent\""",keySize=2048,"sigAlg=\""SHA256withRSA\""}""",0.14897251,10990,,
8179,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.148918289,10986,,,
8186,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.148918289,10986,,,,
8178,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048,keyAlg=\RSA\""","sigAlg=\""SHA256withRSA\""}""",0.148864068,10982,,,
8185,"{SSL2Enabled=0,ocspstapling=false,supportsRc4=false,forwardSecrecy=2,heartbleed=false,keySize=2048,sigAlg=\SHA256withRSA\""}""",0.148864068,10982,,,,
4469,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.148769181,10975,,
4476,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.148769181,10975,,,
4466,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.14871496,10971,
4473,"{SSL2Enabled=0,forwardSecrecy=1,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.14871496,10971,,
4468,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.148552296,10959,,
4475,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","sigAlg=\""SHA256withRSA\""}""",0.148552296,10959,,,
4465,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","keyAlg=\""RSA\""","sigAlg=\""SHA256withRSA\""}""",0.148498075,10955,
4472,"{SSL2Enabled=0,forwardSecrecy=1,heartbleed=false,poodle=false,hstsPolicy.status=\absent\""","hpkpPolicy.status=\""absent\""","sigAlg=\""SHA256withRSA\""}""",0.148498075,10955,,
3423,"{ocspstapling=false,forwardSecrecy=1,heartbleed=false,hstsPolicy.status=\absent\""",keySize=2048,"keyAlg=\""RSA\""}""",0.148457409,10952,,
3430,"{ocspstapling=false,forwardSecrecy=1,heartbleed=false,hstsPolicy.status=\absent\""","keySize=2048}""",0.148457409,10952,,,
