"","rules","support","confidence","lift","count"
"653","{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.0229355310958087,1,1.09131791890413,1692
"654","{rating=A,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL3Enabled=0}",0.0229355310958087,1,1.10498329913275,1692
"184","{rating=C,SSL3Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.0220815485550073,1,1.02229674486925,1629
"167","{SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.0216071138101177,1,1.02229674486925,1594
"415","{SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.0214308951905872,1,1.02229674486925,1581
"7","{SSL2Enabled=1,SSL3Enabled=1} => {rating=F}",0.0210377921162501,1,11.0305023923445,1552
"130","{rating=C,SSL3Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.0210242368378246,1,1.02229674486925,1551
"84","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1} => {rating=F}",0.0209293498888467,1,11.0305023923445,1544
"40","{rating=A-,TLS1Enabled=0} => {SSL3Enabled=0}",0.0207937971045925,1,1.10498329913275,1534
"41","{rating=A-,TLS1Enabled=0} => {SSL2Enabled=0}",0.0207937971045925,1,1.02229674486925,1534
"208","{rating=A-,SSL3Enabled=0,TLS1Enabled=0} => {SSL2Enabled=0}",0.0207937971045925,1,1.02229674486925,1534
"209","{rating=A-,SSL2Enabled=0,TLS1Enabled=0} => {SSL3Enabled=0}",0.0207937971045925,1,1.10498329913275,1534
"370","{rating=C,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.0201431437401724,1,1.02229674486925,1486
"82","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=0} => {rating=F}",0.0190722767445643,1,11.0305023923445,1407
"207","{rating=A-,TLS1Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.0190316109092881,1,1.10498329913275,1404
"210","{rating=A-,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0190316109092881,1,1.02229674486925,1404
"469","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0190316109092881,1,1.02229674486925,1404
"470","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.0190316109092881,1,1.10498329913275,1404
"307","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0} => {rating=F}",0.0189773897955864,1,11.0305023923445,1400
"439","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.0189367239603101,1,1.02229674486925,1397
"373","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.0188960581250339,1,1.02229674486925,1394
"75","{SSL2Enabled=1,SSL3Enabled=1,TLS12Enabled=0} => {rating=F}",0.0186520631133763,1,11.0305023923445,1376
"298","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=0} => {rating=F}",0.0186249525565255,1,11.0305023923445,1374
"50","{rating=B,TLS1Enabled=0} => {SSL2Enabled=0}",0.0185978419996747,1,1.02229674486925,1372
"232","{rating=B,SSL3Enabled=0,TLS1Enabled=0} => {SSL2Enabled=0}",0.0185707314428238,1,1.02229674486925,1370
"295","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {rating=F}",0.0185165103291222,1,11.0305023923445,1366
"556","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {rating=F}",0.0184893997722713,1,11.0305023923445,1364
"589","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.0181640730900613,1,1.02229674486925,1340
"191","{rating=C,SSL3Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0178523016862766,1,1.02229674486925,1317
"187","{rating=C,SSL3Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.016794989969094,1,1.02229674486925,1239
"444","{rating=C,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.0159138968714417,1,1.02229674486925,1174
"42","{rating=A-,TLS11Enabled=0} => {SSL3Enabled=0}",0.0153310198991487,1,1.10498329913275,1131
"43","{rating=A-,TLS11Enabled=0} => {SSL2Enabled=0}",0.0153310198991487,1,1.02229674486925,1131
"215","{rating=A-,SSL3Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.0153310198991487,1,1.02229674486925,1131
"216","{rating=A-,SSL2Enabled=0,TLS11Enabled=0} => {SSL3Enabled=0}",0.0153310198991487,1,1.10498329913275,1131
"445","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.0153310198991487,1,1.02229674486925,1131
"442","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1} => {SSL2Enabled=0}",0.0152903540638725,1,1.02229674486925,1128
"618","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.0145583690288999,1,1.02229674486925,1074
"51","{rating=B,TLS11Enabled=0} => {SSL2Enabled=0}",0.0138806051076289,1,1.02229674486925,1024
"233","{rating=B,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0137992734370764,1,1.02229674486925,1018
"493","{rating=B,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0137721628802256,1,1.02229674486925,1016
"236","{rating=B,SSL3Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.0137043864880985,1,1.02229674486925,1011
"214","{rating=A-,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.0135688337038443,1,1.10498329913275,1001
"217","{rating=A-,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0135688337038443,1,1.02229674486925,1001
"477","{rating=A-,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0135688337038443,1,1.02229674486925,1001
"478","{rating=A-,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.0135688337038443,1,1.10498329913275,1001
"202","{rating=A-,TLS1Enabled=0,TLS11Enabled=0} => {SSL3Enabled=0}",0.0131215095158055,1,1.10498329913275,968
"203","{rating=A-,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.0131215095158055,1,1.02229674486925,968
"460","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.0131215095158055,1,1.02229674486925,968
"461","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0} => {SSL3Enabled=0}",0.0131215095158055,1,1.10498329913275,968
"229","{rating=B,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.0118879791790923,1,1.02229674486925,877
"487","{rating=B,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.0118608686222415,1,1.02229674486925,875
"459","{rating=A-,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.011359323320501,1,1.10498329913275,838
"462","{rating=A-,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.011359323320501,1,1.02229674486925,838
"624","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.011359323320501,1,1.02229674486925,838
"625","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.011359323320501,1,1.10498329913275,838
"237","{rating=B,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00909559182345605,1,1.02229674486925,671
"498","{rating=B,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00891937320392561,1,1.02229674486925,658
"14","{rating=T,TLS11Enabled=0} => {SSL2Enabled=0}",0.00813316705525131,1,1.02229674486925,600
"246","{rating=A+,TLS1Enabled=0,TLS11Enabled=1} => {SSL3Enabled=0}",0.00788917204359378,1,1.10498329913275,582
"247","{rating=A+,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00788917204359378,1,1.09131791890413,582
"248","{rating=A+,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00788917204359378,1,1.02229674486925,582
"507","{rating=A+,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00788917204359378,1,1.09131791890413,582
"508","{rating=A+,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL3Enabled=0}",0.00788917204359378,1,1.10498329913275,582
"509","{rating=A+,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00788917204359378,1,1.02229674486925,582
"510","{rating=A+,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL3Enabled=0}",0.00788917204359378,1,1.10498329913275,582
"511","{rating=A+,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00788917204359378,1,1.02229674486925,582
"512","{rating=A+,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00788917204359378,1,1.09131791890413,582
"642","{rating=A+,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00788917204359378,1,1.02229674486925,582
"643","{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00788917204359378,1,1.09131791890413,582
"644","{rating=A+,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL3Enabled=0}",0.00788917204359378,1,1.10498329913275,582
"204","{rating=A-,TLS1Enabled=0,TLS11Enabled=1} => {SSL3Enabled=0}",0.00767228758878707,1,1.10498329913275,566
"205","{rating=A-,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00767228758878707,1,1.09131791890413,566
"206","{rating=A-,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00767228758878707,1,1.02229674486925,566
"463","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00767228758878707,1,1.09131791890413,566
"464","{rating=A-,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL3Enabled=0}",0.00767228758878707,1,1.10498329913275,566
"465","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00767228758878707,1,1.02229674486925,566
"466","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL3Enabled=0}",0.00767228758878707,1,1.10498329913275,566
"467","{rating=A-,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00767228758878707,1,1.02229674486925,566
"468","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00767228758878707,1,1.09131791890413,566
"626","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00767228758878707,1,1.02229674486925,566
"627","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00767228758878707,1,1.09131791890413,566
"628","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL3Enabled=0}",0.00767228758878707,1,1.10498329913275,566
"488","{rating=B,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00710296589491948,1,1.02229674486925,524
"634","{rating=B,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00707585533806864,1,1.02229674486925,522
"175","{rating=C,SSL3Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00687252616168736,1,1.02229674486925,507
"115","{rating=T,SSL3Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.00681830504798569,1,1.02229674486925,503
"230","{rating=B,TLS1Enabled=0,TLS11Enabled=1} => {SSL3Enabled=0}",0.00670986282058234,1,1.10498329913275,495
"231","{rating=B,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00670986282058234,1,1.02229674486925,495
"490","{rating=B,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00670986282058234,1,1.02229674486925,495
"491","{rating=B,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL3Enabled=0}",0.00670986282058234,1,1.10498329913275,495
"489","{rating=B,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL3Enabled=0}",0.00669630754215692,1,1.10498329913275,494
"492","{rating=B,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00669630754215692,1,1.02229674486925,494
"635","{rating=B,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00669630754215692,1,1.02229674486925,494
"636","{rating=B,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL3Enabled=0}",0.00669630754215692,1,1.10498329913275,494
"429","{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.0066827522637315,1,1.02229674486925,493
"13","{rating=T,TLS1Enabled=0} => {SSL2Enabled=0}",0.00643875725207396,1,1.02229674486925,475
"112","{rating=T,SSL3Enabled=0,TLS1Enabled=0} => {SSL2Enabled=0}",0.0063980914167977,1,1.02229674486925,472
"123","{rating=C,SSL3Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.00624898335411809,1,1.17076112486511,461
"124","{rating=C,SSL3Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00624898335411809,1,1.02229674486925,461
"361","{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00624898335411809,1,1.02229674486925,461
"362","{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.00624898335411809,1,1.17076112486511,461
"12","{rating=T,SSL3Enabled=1} => {SSL2Enabled=0}",0.00612698584828932,1,1.02229674486925,452
"107","{rating=T,SSL3Enabled=1,TLS1Enabled=1} => {SSL2Enabled=0}",0.00608632001301307,1,1.02229674486925,449
"357","{rating=C,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.00600498834246055,1,1.17076112486511,443
"358","{rating=C,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00600498834246055,1,1.02229674486925,443
"581","{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00600498834246055,1,1.02229674486925,443
"582","{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.00600498834246055,1,1.17076112486511,443
"29","{rating=A,TLS12Enabled=0} => {TLS11Enabled=0}",0.00586943555820637,1,6.01042854815056,433
"30","{rating=A,TLS12Enabled=0} => {SSL3Enabled=0}",0.00586943555820637,1,1.10498329913275,433
"168","{rating=A,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00586943555820637,1,1.10498329913275,433
"169","{rating=A,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00586943555820637,1,6.01042854815056,433
"170","{rating=A,SSL2Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00585588027978095,1,6.01042854815056,432
"171","{rating=A,SSL2Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00585588027978095,1,1.10498329913275,432
"420","{rating=A,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00585588027978095,1,1.10498329913275,432
"421","{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00585588027978095,1,6.01042854815056,432
"162","{rating=A,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00582876972293011,1,6.01042854815056,430
"163","{rating=A,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00582876972293011,1,1.10498329913275,430
"164","{rating=A,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00582876972293011,1,1.02229674486925,430
"411","{rating=A,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00582876972293011,1,1.10498329913275,430
"412","{rating=A,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00582876972293011,1,6.01042854815056,430
"413","{rating=A,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00582876972293011,1,1.02229674486925,430
"414","{rating=A,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00582876972293011,1,6.01042854815056,430
"416","{rating=A,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00582876972293011,1,1.02229674486925,430
"417","{rating=A,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00582876972293011,1,1.10498329913275,430
"606","{rating=A,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00582876972293011,1,1.02229674486925,430
"607","{rating=A,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00582876972293011,1,1.10498329913275,430
"608","{rating=A,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00582876972293011,1,6.01042854815056,430
"32","{rating=C,TLS1Enabled=0} => {SSL2Enabled=0}",0.0050290082958304,1,1.02229674486925,371
"113","{rating=T,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00498834246055414,1,1.02229674486925,368
"349","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00494767662527788,1,1.02229674486925,365
"108","{rating=T,SSL3Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00492056606842705,1,1.02229674486925,363
"342","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00487990023315079,1,1.02229674486925,360
"11","{rating=T,TLS12Enabled=0} => {SSL2Enabled=0}",0.00485278967629995,1,1.02229674486925,358
"24","{rating=B,TLS12Enabled=0} => {SSL3Enabled=0}",0.00481212384102369,1,1.10498329913275,355
"25","{rating=B,TLS12Enabled=0} => {SSL2Enabled=0}",0.00481212384102369,1,1.02229674486925,355
"106","{rating=T,SSL3Enabled=1,TLS11Enabled=1} => {SSL2Enabled=0}",0.00481212384102369,1,1.02229674486925,355
"151","{rating=B,SSL3Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00481212384102369,1,1.02229674486925,355
"152","{rating=B,SSL2Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00481212384102369,1,1.10498329913275,355
"147","{rating=B,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00479856856259828,1,1.10498329913275,354
"148","{rating=B,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00479856856259828,1,1.02229674486925,354
"340","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1} => {SSL2Enabled=0}",0.00479856856259828,1,1.02229674486925,354
"398","{rating=B,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00479856856259828,1,1.02229674486925,354
"399","{rating=B,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00479856856259828,1,1.10498329913275,354
"146","{rating=B,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00478501328417286,1,6.85613382899628,353
"149","{rating=B,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00478501328417286,1,1.10498329913275,353
"150","{rating=B,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00478501328417286,1,1.02229674486925,353
"394","{rating=B,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00478501328417286,1,1.10498329913275,353
"395","{rating=B,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00478501328417286,1,6.85613382899628,353
"396","{rating=B,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00478501328417286,1,1.02229674486925,353
"397","{rating=B,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00478501328417286,1,6.85613382899628,353
"400","{rating=B,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00478501328417286,1,1.02229674486925,353
"401","{rating=B,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00478501328417286,1,1.10498329913275,353
"600","{rating=B,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00478501328417286,1,1.02229674486925,353
"601","{rating=B,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00478501328417286,1,1.10498329913275,353
"602","{rating=B,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00478501328417286,1,6.85613382899628,353
"341","{rating=T,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.0047443474488966,1,1.02229674486925,350
"575","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00473079217047118,1,1.02229674486925,349
"181","{rating=C,SSL3Enabled=0,TLS1Enabled=0} => {SSL2Enabled=0}",0.00464946049991867,1,1.02229674486925,343
"100","{rating=T,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00463590522149325,1,1.02229674486925,342
"109","{rating=T,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.00436479965298487,1,1.02229674486925,322
"343","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.00433768909613403,1,1.02229674486925,320
"114","{rating=T,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00376836740226644,1,1.02229674486925,278
"104","{rating=T,SSL3Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00364636989643767,1,1.02229674486925,269
"116","{rating=T,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00349726183375807,1,1.02229674486925,258
"332","{rating=T,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00349726183375807,1,1.02229674486925,258
"103","{rating=T,TLS1Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00340237488478013,1,1.02229674486925,251
"179","{rating=C,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.00333459849265304,1,1.02229674486925,246
"352","{rating=T,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00332104321422762,1,1.02229674486925,245
"331","{rating=T,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00318549042997343,1,1.02229674486925,235
"434","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.00314482459469718,1,1.02229674486925,232
"378","{rating=F,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00302282708886841,1,1.02229674486925,223
"594","{rating=F,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00300927181044299,1,1.02229674486925,222
"344","{rating=T,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00291438486146505,1,1.02229674486925,215
"182","{rating=C,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00290082958303964,1,1.02229674486925,214
"576","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00288727430461422,1,1.02229674486925,213
"185","{rating=C,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.0028059426340617,1,1.02229674486925,207
"10","{SSL2Enabled=1,TLS12Enabled=1} => {rating=F}",0.00262972401453126,1,11.0305023923445,194
"26","{rating=A+,TLS12Enabled=0} => {TLS11Enabled=0}",0.00262972401453126,1,6.01042854815056,194
"27","{rating=A+,TLS12Enabled=0} => {SSL3Enabled=0}",0.00262972401453126,1,1.10498329913275,194
"28","{rating=A+,TLS12Enabled=0} => {SSL2Enabled=0}",0.00262972401453126,1,1.02229674486925,194
"156","{rating=A+,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00262972401453126,1,1.10498329913275,194
"157","{rating=A+,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00262972401453126,1,6.01042854815056,194
"158","{rating=A+,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00262972401453126,1,1.02229674486925,194
"159","{rating=A+,SSL2Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00262972401453126,1,6.01042854815056,194
"160","{rating=A+,SSL3Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00262972401453126,1,1.02229674486925,194
"161","{rating=A+,SSL2Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00262972401453126,1,1.10498329913275,194
"408","{rating=A+,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00262972401453126,1,1.02229674486925,194
"409","{rating=A+,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00262972401453126,1,1.10498329913275,194
"410","{rating=A+,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00262972401453126,1,6.01042854815056,194
"153","{rating=A+,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00261616873610584,1,6.01042854815056,193
"154","{rating=A+,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00261616873610584,1,1.10498329913275,193
